color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,adj_gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,adj_budg,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,colordum
Color,Robert Schwentke,208,96,124,1000,Jeff Bridges,16000,33592415,34609025.47,Action|Comedy|Fantasy,Ryan Reynolds,R.I.P.D. ,91640,31549,Stephanie Szostak,2,drug dealer|gold|partner|police|undead,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,210,English,USA,PG-13,130000000,133934202.4,2013,12000,5.6,2.35,20000,1
Color,Gore Verbinski,271,143,563,1000,Orlando Bloom,40000,305388685,398344685.4,Action|Adventure|Fantasy,Johnny Depp,Pirates of the Caribbean: The Curse of the Black Pearl ,809474,48184,Jack Davenport,3,caribbean|curse|governor|pirate|undead,http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1,2113,English,USA,PG-13,140000000,182614021.7,2003,5000,8.1,2.35,10000,1
Color,Francis Lawrence,403,123,508,14000,Philip Seymour Hoffman,34000,337103873,341761663.8,Adventure|Sci-Fi|Thriller,Jennifer Lawrence,The Hunger Games: Mockingjay - Part 1 ,305008,81385,Josh Hutcherson,1,based on young adult novel|manipulation|rebellion|symbol|uprising,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1,591,English,USA,PG-13,125000000,126727134.9,2014,22000,6.7,2.35,52000,1
Color,Ron Howard,294,174,2000,362,Seth Gabel,15000,217536138,258979146.2,Mystery|Thriller,Tom Hanks,The Da Vinci Code ,314253,16008,Jürgen Prochnow,2,based on supposedly true story|holy grail|mary magdalene|opus dei|secret,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1,1966,English,USA,PG-13,125000000,148813864.1,2006,574,6.6,2.35,0,1
Color,Justin Lin,342,132,681,12000,Vin Diesel,23000,209805005,223859223.3,Action|Crime|Thriller,Paul Walker,Fast Five ,284792,55345,Dwayne Johnson,3,drug lord|drugs|federal agent|heist|police,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1,366,English,USA,PG-13,125000000,133373381.2,2011,14000,7.3,2.35,54000,1
Color,John McTiernan,85,102,323,241,Vladimir Kulich,845,32694788,47100708.18,Action|Adventure|History,Tony Curran,The 13th Warrior ,101411,1815,Clive Russell,1,arab|battle|combat|viking|warrior,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,546,English,USA,R,85000000,122452551,1999,372,6.6,2.35,0,1
Color,Joel Schumacher,183,125,541,409,Vivica A. Fox,920,107285004,160430853.3,Action,Michael Gough,Batman & Robin ,189855,2699,John Glover,3,butler|critically bashed|cure|freeze|gotham,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1,1018,English,USA,PG-13,125000000,186921339.6,1997,890,3.7,1.85,0,1
Color,Tim Story,262,92,167,702,Ioan Gruffudd,11000,131920333,152734217.9,Action|Adventure|Sci-Fi|Thriller,Chris Evans,Fantastic 4: Rise of the Silver Surfer ,213275,15302,Andre Braugher,3,fantastic four|space|strong female character|strong female lead|superheroine,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1,436,English,USA,PG,130000000,150510902.1,2007,2000,5.6,2.35,0,1
Color,Mark Steven Johnson,276,123,160,402,Matt Long,12000,115802596,134073486.1,Action|Fantasy|Thriller,Nicolas Cage,Ghost Rider ,182661,14017,Peter Fonda,1,blackheart|devil|father|ghost|mephistopheles,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1,681,English,USA,PG-13,110000000,127355378.7,2007,701,5.2,2.35,0,1
Color,James L. Brooks,168,121,274,157,Domenick Lombardozzi,273,30212620,33254027.81,Comedy|Drama|Romance,Shelley Conn,How Do You Know ,35066,993,Teyonah Parris,4,embarrassment|falling in love|love|love triangle|revelation,http://www.imdb.com/title/tt1341188/?ref_=fn_tt_tt_1,196,English,USA,PG-13,120000000,132080016.1,2010,216,5.3,1.85,0,1
Color,James Mangold,440,138,446,929,Tao Okamoto,20000,132550960,136562362.4,Action|Adventure|Sci-Fi|Thriller,Hugh Jackman,The Wolverine ,328067,23755,Rila Fukushima,1,healing power|marvel comics|mecha|regeneration|self healing,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,533,English,USA,PG-13,120000000,123631571.5,2013,992,6.7,2.35,68000,1
Color,Kirk De Micco,257,98,16,12000,Emma Stone,16000,187165546,192829754.8,Adventure|Animation|Comedy|Family|Fantasy,Ryan Reynolds,The Croods ,150618,43286,Nicolas Cage,3,cave|caveman|journey|strict father|survival,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1,195,English,USA,PG,135000000,139085517.9,2013,15000,7.3,2.35,28000,1
Color,Cedric Nicolas-Troyan,231,120,19,9000,Sam Claflin,26000,47952020,47952020,Action|Adventure|Drama|Fantasy,Chris Hemsworth,The Huntsman: Winter's War ,37750,46719,Charlize Theron,2,based on fairy tale|dark fantasy|fairy tale|second part|sequel,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1,134,English,USA,PG-13,115000000,115000000,2016,11000,6.1,2.35,16000,1
Color,Roger Donaldson,93,108,79,268,Grant Heslov,650,67155742,100422730,Action|Adventure|Thriller,Jamie Renée Smith,Dante's Peak ,62271,1569,Tzi Ma,1,ash|escape|lava|mayor|volcano,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,277,English,USA,PG-13,116000000,173463003.1,1997,293,5.8,2.35,0,1
Color,Josh Trank,369,100,128,78,Reg E. Cathey,596,56114221,56822109.13,Action|Adventure|Sci-Fi,Tim Blake Nelson,Fantastic Four ,110486,1261,Tim Heidecker,3,box office flop|critically bashed|portal|teleportation|troubled production,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,695,English,USA,PG-13,120000000,121513815.5,2015,360,4.3,2.35,41000,1
Color,Shawn Levy,179,108,189,1000,Rami Malek,49000,250863268,298655458.1,Action|Adventure|Comedy|Family|Fantasy,Robin Williams,Night at the Museum ,234480,55486,Steve Coogan,2,chaos|museum|museum of natural history|night watchman|watchman,http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1,444,English,USA,PG,110000000,130956200.4,2006,3000,6.4,1.85,3000,1
Color,Roland Emmerich,192,142,776,1000,Adam Baldwin,13000,113330342,157956303.1,Action|Drama|History|War,Heath Ledger,The Patriot ,207613,19454,Tom Wilkinson,1,american revolution|british|french|hero|standoff,http://www.imdb.com/title/tt0187393/?ref_=fn_tt_tt_1,1144,English,USA,R,110000000,153314576.1,2000,2000,7.1,2.35,4000,1
Color,Doug Liman,233,126,218,322,Angelina Jolie Pitt,11000,186336103,228991137.1,Action|Comedy|Crime|Romance|Thriller,Brad Pitt,Mr. & Mrs. Smith ,348861,22722,Stephanie March,2,assassin|marriage|secret agent|suburb|target,http://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1,798,English,USA,PG-13,120000000,147469738.9,2005,11000,6.5,2.35,0,1
Color,Rob Letterman,184,85,11,116,Catherine Tate,480,42776259,47082408.16,Adventure|Comedy|Family|Fantasy,James Corden,Gulliver's Travels ,53160,1173,Olly Alexander,1,bermuda triangle|box office hit|shipwrecked|travel|travel writer,http://www.imdb.com/title/tt1320261/?ref_=fn_tt_tt_1,121,English,USA,PG,112000000,123274681.7,2010,392,4.9,2.35,0,1
Color,Raja Gosnell,172,103,67,111,Tim Gunn,383,142614158,152167459.7,Adventure|Animation|Comedy|Family|Fantasy,Mahadeo Shivraj,The Smurfs ,66593,692,Madison McKinley,3,blue|new york|new york city|no opening credits|smurf,http://www.imdb.com/title/tt0472181/?ref_=fn_tt_tt_1,153,English,USA,PG,110000000,117368575.5,2011,113,5.5,1.78,31000,1
Color,Robert Schwentke,181,120,124,943,Theo James,6000,66002193,66002193,Action|Adventure|Mystery|Sci-Fi|Thriller,Naomi Watts,Allegiant ,44296,12452,Zoë Kravitz,3,based on young adult novel|dystopia|genetic experimentation|strong female character|strong female lead,http://www.imdb.com/title/tt3410834/?ref_=fn_tt_tt_1,144,English,USA,PG-13,110000000,110000000,2016,5000,5.8,2.35,12000,1
Color,Shawn Levy,327,127,189,544,Torey Michael Adkins,20000,85463309,91188243.94,Action|Drama|Sci-Fi|Sport,Hugh Jackman,Real Steel ,254841,22254,Olga Fonda,1,arena|boxing|boxing movie|robot|robot battle,http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1,426,English,USA,PG-13,110000000,117368575.5,2011,929,7.1,2.35,36000,1
Color,Raja Gosnell,125,105,67,40,Nancy O'Dell,681,71017784,73167002,Adventure|Animation|Comedy|Family|Fantasy,Jacob Tremblay,The Smurfs 2 ,27257,914,Vanessa Matsui,3,based on cartoon|box office hit|no opening credits|sequel|smurf,http://www.imdb.com/title/tt2017020/?ref_=fn_tt_tt_1,59,English,USA,PG,105000000,108177625.1,2013,71,5.4,1.85,0,1
Color,Gavin Hood,326,114,151,430,Moises Arias,11000,61656849,63522776.13,Action|Sci-Fi,Harrison Ford,Ender's Game ,184561,12908,Aramis Knight,4,alien|future|manipulation|simulation|training,http://www.imdb.com/title/tt1731141/?ref_=fn_tt_tt_1,554,English,USA,PG-13,110000000,113328940.5,2013,635,6.7,2.35,123000,1
Color,Len Wiseman,354,129,235,297,Jonathan Sadowski,13000,134520804,155744981.2,Action|Adventure|Thriller,Bruce Willis,Live Free or Die Hard ,336235,13961,Cyril Raffaelli,1,fbi|hacker|independence day|police|terrorist,http://www.imdb.com/title/tt0337978/?ref_=fn_tt_tt_1,782,English,USA,PG-13,110000000,127355378.7,2007,300,7.2,2.35,0,1
Color,Bo Welch,109,82,34,434,Kelly Preston,760,100446895,131021510.5,Adventure|Comedy|Family|Fantasy,Sean Hayes,The Cat in the Hat ,36033,2762,Spencer Breslin,1,based on cult comic book|cat|home alone|imagination|talking cat,http://www.imdb.com/title/tt0312528/?ref_=fn_tt_tt_1,456,English,USA,PG,109000000,142178059.8,2003,743,3.8,1.85,946,1
Color,Alex Proyas,225,115,295,466,Bruce Greenwood,10000,144795350,183969812.4,Action|Mystery|Sci-Fi|Thriller,Will Smith,"I, Robot ",387632,12068,Chi McBride,1,humanoid robot|man versus machine|prosthetic limb|robot as pathos|robot vs. robot,http://www.imdb.com/title/tt0343818/?ref_=fn_tt_tt_1,789,English,USA,PG-13,120000000,152466066.7,2004,981,7.1,2.35,0,1
Color,Dominic Sena,175,127,57,3000,Angelina Jolie Pitt,12000,101643008,141666860.7,Action|Crime|Thriller,Nicolas Cage,Gone in Sixty Seconds ,218341,29069,Robert Duvall,1,auto theft|brother|car|theft|thief,http://www.imdb.com/title/tt0187078/?ref_=fn_tt_tt_1,498,English,USA,PG-13,90000000,125439198.6,2000,11000,6.5,2.35,0,1
Color,Tony Scott,267,106,12000,385,Ramon Rodriguez,18000,65452312,73222861.54,Action|Crime|Thriller,Denzel Washington,The Taking of Pelham 1 2 3 ,149998,19906,Michael Rispoli,1,hijack|hostage|ransom|subway|train,http://www.imdb.com/title/tt1111422/?ref_=fn_tt_tt_1,285,English,USA,R,100000000,111872078,2009,464,6.4,2.35,0,1
Color,Paul Weitz,180,98,80,708,Blythe Danner,22000,148383780,163321100.5,Comedy|Romance,Robert De Niro,Little Fockers ,85531,24082,Teri Polo,10,birthday|critically bashed|male nurse|nurse|suspicion,http://www.imdb.com/title/tt0970866/?ref_=fn_tt_tt_1,152,English,USA,PG-13,100000000,110066680.1,2010,713,5.5,1.85,0,1
Color,Adam McKay,265,116,285,107,Will Ferrell,12000,119219978,131221471.8,Action|Comedy|Crime,Dwayne Johnson,The Other Guys ,189806,20233,Derek Jeter,2,capitalist|detective|investigation|new york city|police,http://www.imdb.com/title/tt1386588/?ref_=fn_tt_tt_1,316,English,USA,PG-13,100000000,110066680.1,2010,8000,6.7,2.35,16000,1
Color,Chuck Russell,81,115,55,383,James Coburn,1000,101228120,154846764.8,Action|Drama|Mystery|Thriller,Vanessa Williams,Eraser ,84424,3454,Roma Maffia,1,assassination attempt|corporate crime|rogue agent|witness|witness protection program,http://www.imdb.com/title/tt0116213/?ref_=fn_tt_tt_1,131,English,USA,R,100000000,152968132.6,1996,773,6.1,2.35,0,1
Color,Quentin Tarantino,765,165,16000,265,Christoph Waltz,29000,162804648,170188485.6,Drama|Western,Leonardo DiCaprio,Django Unchained ,955174,40978,Ato Essandoh,1,dynamite|historically inaccurate|ku klux klan|n word|slavery,http://www.imdb.com/title/tt1853728/?ref_=fn_tt_tt_1,1193,English,USA,R,100000000,104535397.3,2012,11000,8.5,2.35,199000,1
Color,Mark Dindal,141,78,10,253,Wendie Malick,558,89296573,124458783.9,Adventure|Animation|Comedy|Family|Fantasy,Eartha Kitt,The Emperor's New Groove ,128285,2039,John Fiedler,1,antidote|disney|emperor|first part|llama,http://www.imdb.com/title/tt0120917/?ref_=fn_tt_tt_1,297,English,USA,G,100000000,139376887.3,2000,452,7.3,1.66,0,1
Color,Simon West,383,103,165,13000,Sylvester Stallone,26000,85017401,88873277.88,Action|Adventure|Thriller,Jason Statham,The Expendables 2 ,246803,57881,Bruce Willis,3,church|hostage|mine|plutonium|revenge,http://www.imdb.com/title/tt1764651/?ref_=fn_tt_tt_1,474,English,USA,R,92000000,96172565.49,2012,13000,6.7,2.35,108000,1
Color,Joe Wright,256,111,456,394,Cara Delevingne,20000,34964818,35405903.69,Adventure|Family|Fantasy,Hugh Jackman,Pan ,39956,21393,Nonso Anozie,4,1940s|child hero|fantasy world|orphan|reference to peter pan,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186,English,USA,PG,150000000,151892269.3,2015,548,5.8,2.35,24000,1
Color,Chris Wedge,203,102,77,120,Emma Kenney,14000,107515297,110769042.7,Adventure|Animation|Family|Fantasy,Josh Hutcherson,Epic ,85833,14552,Troy Evans,2,father daughter relationship|forest|miniature person|shrinking|sword and fantasy,http://www.imdb.com/title/tt0848537/?ref_=fn_tt_tt_1,113,English,USA,PG,100000000,103026309.6,2013,151,6.7,2.35,17000,1
Color,Martin Scorsese,606,240,17000,4000,Matthew McConaughey,29000,116866727,120403476,Biography|Comedy|Crime|Drama,Leonardo DiCaprio,The Wolf of Wall Street ,780588,46057,Jon Favreau,3,based on true story|fellatio|female rear nudity|sex in an airplane|stockbroker,http://www.imdb.com/title/tt0993846/?ref_=fn_tt_tt_1,1138,English,USA,R,100000000,103026309.6,2013,11000,8.2,2.35,138000,1
Color,Joel Schumacher,144,121,541,680,Rene Auberjonois,920,184031112,289821227.7,Action|Adventure|Fantasy,Michael Gough,Batman Forever ,190786,2880,Debi Mazar,4,love|necktie|partner|rock music|tuxedo,http://www.imdb.com/title/tt0112462/?ref_=fn_tt_tt_1,539,English,USA,PG-13,100000000,157484908.1,1995,710,5.4,1.85,0,1
Color,Brad Silberling,167,102,52,526,Anna Friel,8000,49392095,55255963.05,Adventure|Comedy|Sci-Fi,Will Ferrell,Land of the Lost ,52029,10552,Bobb'e J. Thompson,1,human versus dinosaur|lizard|primate|time travel|tyrannosaurus rex,http://www.imdb.com/title/tt0457400/?ref_=fn_tt_tt_1,224,English,USA,PG-13,100000000,111872078,2009,735,5.4,1.85,0,1
Color,Patrick Hughes,320,131,385,11000,Sylvester Stallone,26000,39292022,39834922.97,Action|Adventure|Thriller,Jason Statham,The Expendables 3 ,127258,52610,Harrison Ford,15,battle|fight|mission|pg 13 sequel to r rated franchise|rescue,http://www.imdb.com/title/tt2333784/?ref_=fn_tt_tt_1,351,English,USA,PG-13,90000000,91243537.1,2014,13000,6.1,2.35,56000,1
Color,Ericson Core,163,114,19,848,Edgar Ramírez,1000,28772222,29135187.29,Action|Crime|Sport|Thriller,Ray Winstone,Point Break ,33953,3962,Delroy Lindo,1,athlete|extreme sports|fbi|fbi agent|heist,http://www.imdb.com/title/tt2058673/?ref_=fn_tt_tt_1,163,English,USA,PG-13,105000000,106324588.5,2015,897,5.3,2.35,37000,1
Color,Ron Underwood,66,95,31,683,Randy Quaid,3000,4411102,5884910.271,Action|Comedy|Sci-Fi,Rosario Dawson,The Adventures of Pluto Nash ,20295,6161,Burt Young,1,casino|future|laser gun|moon|nightclub,http://www.imdb.com/title/tt0180052/?ref_=fn_tt_tt_1,164,English,USA,PG-13,100000000,133411339.6,2002,695,3.8,1.85,416,1
Color,Stephen Sommers,202,130,208,591,Brendan Fraser,12000,202007640,273761985.6,Action|Adventure|Fantasy|Thriller,Dwayne Johnson,The Mummy Returns ,248045,15972,Patricia Velasquez,5,ancient egypt|bracelet|king|scorpion|son,http://www.imdb.com/title/tt0209163/?ref_=fn_tt_tt_1,890,English,USA,PG-13,98000000,132810197.6,2001,3000,6.3,2.35,0,1
Color,Martin Scorsese,233,216,17000,1000,Liam Neeson,29000,77679638,103633445.7,Crime|Drama,Leonardo DiCaprio,Gangs of New York ,314033,47657,Jim Broadbent,3,butcher|civil war|gangster|new york city|revenge,http://www.imdb.com/title/tt0217505/?ref_=fn_tt_tt_1,1166,English,USA,R,100000000,133411339.6,2002,14000,7.5,2.35,0,1
Color,Michael Patrick King,221,146,127,722,Liza Minnelli,962,95328937,104925396.1,Comedy|Drama|Romance,Chris Noth,Sex and the City 2 ,59581,4555,Kristin Davis,4,abu dhabi|box office hit|muslim|nanny|united arab emirates,http://www.imdb.com/title/tt1261945/?ref_=fn_tt_tt_1,293,English,USA,R,100000000,110066680.1,2010,740,4.3,1.85,0,1
Color,Bibo Bergeron,82,89,10,442,Rosie Perez,2000,50802661,70807167.59,Adventure|Animation|Comedy|Family|Romance,Frank Welker,The Road to El Dorado ,58300,3372,Elton John,1,adventurer|el dorado|gold|high priest|implied sex,http://www.imdb.com/title/tt0138749/?ref_=fn_tt_tt_1,139,English,USA,PG,95000000,132408043,2000,919,6.9,1.85,0,1
Color,Sergey Bodrov,175,102,44,766,Djimon Hounsou,12000,17176900,17414234.58,Action|Adventure|Fantasy,Jeff Bridges,Seventh Son ,54501,17098,Olivia Williams,4,apprentice|demon|exorcism|master apprentice relationship|witch,http://www.imdb.com/title/tt1121096/?ref_=fn_tt_tt_1,154,English,USA,PG-13,95000000,96312622.5,2014,3000,5.5,2.35,16000,1
Color,Simon West,199,100,165,240,Noah Taylor,11000,131144183,177727396.6,Action|Adventure|Fantasy|Thriller,Angelina Jolie Pitt,Lara Croft: Tomb Raider ,157016,12150,Chris Barrie,1,illuminati|planetary alignment|time|tomb|tomb raider,http://www.imdb.com/title/tt0146316/?ref_=fn_tt_tt_1,824,English,USA,PG-13,115000000,155848701.3,2001,509,5.7,2.35,0,1
Color,John Moore,412,101,212,476,Cole Hauser,13000,67344392,69382441.78,Action|Thriller,Bruce Willis,A Good Day to Die Hard ,165618,15481,Megalyn Echikunwoke,2,bomb|cia|courthouse|escape|russian,http://www.imdb.com/title/tt1606378/?ref_=fn_tt_tt_1,503,English,USA,R,92000000,94784204.81,2013,787,5.3,1.85,66000,1
Color,Renny Harlin,61,124,212,810,Frank Langella,1000,11000000,17323339.9,Action|Adventure|Comedy,Christopher Masterson,Cutthroat Island ,21102,3611,Matthew Modine,3,latin|pirate|pirate ship|treasure|treasure map,http://www.imdb.com/title/tt0112760/?ref_=fn_tt_tt_1,169,English,USA,PG-13,98000000,154335210,1995,903,5.6,2.35,1000,1
Color,John Lasseter,191,82,487,967,John Ratzenberger,15000,245823397,354137671.3,Adventure|Animation|Comedy|Family|Fantasy,Tom Hanks,Toy Story 2 ,385871,21275,Wayne Knight,2,collector|dog|friend|rescue|toy,http://www.imdb.com/title/tt0120363/?ref_=fn_tt_tt_1,515,English,USA,G,90000000,129655642.3,1999,1000,7.9,1.85,0,1
Color,Tony Scott,316,98,12000,1000,Rosario Dawson,18000,81557479,89767609.52,Action|Thriller,Denzel Washington,Unstoppable ,149947,25780,Ethan Suplee,1,freight train|race against time|runaway train|train|train engineer,http://www.imdb.com/title/tt0477080/?ref_=fn_tt_tt_1,326,English,USA,PG-13,100000000,110066680.1,2010,3000,6.8,2.35,18000,1
Color,Brett Ratner,127,90,420,141,John Lone,191,226138454,306464211.9,Action|Comedy|Crime|Thriller,Mei Melançon,Rush Hour 2 ,160440,664,Harris Yulin,2,boat|gang|hong kong|triad|vacation,http://www.imdb.com/title/tt0266915/?ref_=fn_tt_tt_1,394,English,USA,PG-13,90000000,121968548.8,2001,165,6.6,2.35,0,1
Color,Phil Lord,191,90,97,56,Bobb'e J. Thompson,622,124870275,139694971.5,Animation|Comedy|Family|Sci-Fi,Will Forte,Cloudy with a Chance of Meatballs ,152601,1227,Al Roker,1,food|giant food|mayor|sardine|weather,http://www.imdb.com/title/tt0844471/?ref_=fn_tt_tt_1,156,English,USA,PG,100000000,111872078,2009,526,7,2.35,0,1
Color,David Fincher,517,158,21000,585,Goran Visnjic,18000,102515793,109383023.5,Crime|Drama|Mystery|Thriller,Robin Wright,The Girl with the Dragon Tattoo ,330152,20388,Joely Richardson,1,computer hacker|hacker|investigation|journalist|punk,http://www.imdb.com/title/tt1568346/?ref_=fn_tt_tt_1,632,English,USA,R,90000000,96028834.48,2011,1000,7.8,2.35,54000,1
Color,John McTiernan,148,128,323,489,Aldis Hodge,13000,100012500,157504593.8,Action|Adventure|Thriller,Bruce Willis,Die Hard with a Vengeance ,299258,14274,Kevin Chamberlin,1,bomb|detective|new york city|police|terrorist,http://www.imdb.com/title/tt0112864/?ref_=fn_tt_tt_1,346,English,USA,R,90000000,141736417.3,1995,559,7.6,2.35,0,1
Color,Jan de Bont,157,117,101,3000,Angelina Jolie Pitt,18000,65653758,85637834.22,Action|Adventure|Fantasy,Gerard Butler,Lara Croft Tomb Raider: The Cradle of Life ,102747,33154,Djimon Hounsou,1,duology|female hero|female lead|orb|pandora's box,http://www.imdb.com/title/tt0325703/?ref_=fn_tt_tt_1,316,English,USA,PG-13,95000000,123916657.6,2003,11000,5.5,2.35,0,1
Color,Jon M. Chu,196,129,209,886,Morgan Freeman,11000,64685359,64685359,Action|Adventure|Comedy|Crime|Mystery|Thriller,Daniel Radcliffe,Now You See Me 2 ,40862,23031,Sanaa Lathan,6,card trick|london england|magician|rain machine|rooftop,http://www.imdb.com/title/tt3110958/?ref_=fn_tt_tt_1,139,English,USA,PG-13,90000000,90000000,2016,11000,6.9,2.35,15000,1
Color,Josh Trank,369,100,128,78,Reg E. Cathey,596,56114221,56822109.13,Action|Adventure|Sci-Fi,Tim Blake Nelson,Fantastic Four ,110486,1261,Tim Heidecker,3,box office flop|critically bashed|portal|teleportation|troubled production,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,695,English,USA,PG-13,120000000,121513815.5,2015,360,4.3,2.35,41000,1
